City	State	Incorporation	Year	Population
Andrews 	Texas	city	2013	12704
Andrews 	Texas	city	2014	13230
Andrews 	Texas	city	2015	13816
Angleton 	Texas	city	2010	18859
Angleton 	Texas	city	2011	18889
Angleton 	Texas	city	2012	18961
Angleton 	Texas	city	2013	18993
Angleton 	Texas	city	2014	19422
Angleton 	Texas	city	2015	19429
Anna 	Texas	city	2010	8316
Anna 	Texas	city	2011	8486
Anna 	Texas	city	2012	8579
Anna 	Texas	city	2013	9594
Anna 	Texas	city	2014	10571
Anna 	Texas	city	2015	11463
Anthony 	Texas	town	2010	5038
Anthony 	Texas	town	2011	5100
Anthony 	Texas	town	2012	5191
Anthony 	Texas	town	2013	5324
Anthony 	Texas	town	2014	5429
Anthony 	Texas	town	2015	5517
Aransas Pass 	Texas	city	2010	8173
Aransas Pass 	Texas	city	2011	8163
Aransas Pass 	Texas	city	2012	8245
Aransas Pass 	Texas	city	2013	8337
Aransas Pass 	Texas	city	2014	8461
Aransas Pass 	Texas	city	2015	8530
Athens 	Texas	city	2010	12720
Athens 	Texas	city	2011	12785
Athens 	Texas	city	2012	12811
Athens 	Texas	city	2013	12763
Athens 	Texas	city	2014	12786
Athens 	Texas	city	2015	12788
Atlanta 	Texas	city	2010	5662
Atlanta 	Texas	city	2011	5677
Atlanta 	Texas	city	2012	5606
Atlanta 	Texas	city	2013	5627
Atlanta 	Texas	city	2014	5608
Atlanta 	Texas	city	2015	5605
Azle 	Texas	city	2010	10921
Azle 	Texas	city	2011	11055
Azle 	Texas	city	2012	11185
Azle 	Texas	city	2013	11273
Azle 	Texas	city	2014	11500
Azle 	Texas	city	2015	11693
Balch Springs 	Texas	city	2010	23935
Balch Springs 	Texas	city	2011	24401
Balch Springs 	Texas	city	2012	24877
Balch Springs 	Texas	city	2013	25079
Balch Springs 	Texas	city	2014	25143
Balch Springs 	Texas	city	2015	25210
Bastrop 	Texas	city	2010	7237
Bastrop 	Texas	city	2011	7321
Bastrop 	Texas	city	2012	7378
Bastrop 	Texas	city	2013	7550
Bastrop 	Texas	city	2014	7875
Bastrop 	Texas	city	2015	8231
Bay City 	Texas	city	2010	17614
Bay City 	Texas	city	2011	17595
Bay City 	Texas	city	2012	17508
Bay City 	Texas	city	2013	17421
Bay City 	Texas	city	2014	17348
Bay City 	Texas	city	2015	17598
Bedford 	Texas	city	2010	47070
Bedford 	Texas	city	2011	47705
Bedford 	Texas	city	2012	48245
Bedford 	Texas	city	2013	48587
Bedford 	Texas	city	2014	48968
Bedford 	Texas	city	2015	49337
Bee Cave 	Texas	city	2013	5287
Bee Cave 	Texas	city	2014	5961
Bee Cave 	Texas	city	2015	6292
Beeville 	Texas	city	2010	12862
Beeville 	Texas	city	2011	12989
Beeville 	Texas	city	2012	13088
Beeville 	Texas	city	2013	13266
Beeville 	Texas	city	2014	13305
Beeville 	Texas	city	2015	13277
Bellaire 	Texas	city	2010	16903
Bellaire 	Texas	city	2011	17185
Bellaire 	Texas	city	2012	17479
Bellaire 	Texas	city	2013	17894
Bellaire 	Texas	city	2014	18265
Bellaire 	Texas	city	2015	18518
Bellmead 	Texas	city	2010	9927
Bellmead 	Texas	city	2011	9961
Bellmead 	Texas	city	2012	9945
Bellmead 	Texas	city	2013	10005
Bellmead 	Texas	city	2014	10108
Bellmead 	Texas	city	2015	10164
Belton 	Texas	city	2010	18478
Belton 	Texas	city	2011	18914
Belton 	Texas	city	2012	19384
Belton 	Texas	city	2013	19657
Belton 	Texas	city	2014	20279
Belton 	Texas	city	2015	20547
Benbrook 	Texas	city	2010	21296
Benbrook 	Texas	city	2011	21614
Benbrook 	Texas	city	2012	21965
Benbrook 	Texas	city	2013	22209
Benbrook 	Texas	city	2014	22390
Benbrook 	Texas	city	2015	22629
Big Spring 	Texas	city	2010	27282
Big Spring 	Texas	city	2011	27276
Big Spring 	Texas	city	2012	27650
Big Spring 	Texas	city	2013	28164
Big Spring 	Texas	city	2014	28382
Big Spring 	Texas	city	2015	28862
Boerne 	Texas	city	2010	10678
Boerne 	Texas	city	2011	11056
Boerne 	Texas	city	2012	11562
Boerne 	Texas	city	2013	12252
Boerne 	Texas	city	2014	12796
Boerne 	Texas	city	2015	13674
Bonham 	Texas	city	2010	10127
Bonham 	Texas	city	2011	10093
Bonham 	Texas	city	2012	9958
Bonham 	Texas	city	2013	10012
Bonham 	Texas	city	2014	10083
Bonham 	Texas	city	2015	10079
Borger 	Texas	city	2010	13321
Borger 	Texas	city	2011	13137
Borger 	Texas	city	2012	13116
Borger 	Texas	city	2013	13014
Borger 	Texas	city	2014	13026
Borger 	Texas	city	2015	12964
Bowie 	Texas	city	2010	5216
Bowie 	Texas	city	2011	5227
Bowie 	Texas	city	2012	5189
Bowie 	Texas	city	2013	5164
Bowie 	Texas	city	2014	5163
Bowie 	Texas	city	2015	5126
Brady 	Texas	city	2010	5494
Brady 	Texas	city	2011	5525
Brady 	Texas	city	2012	5523
Brady 	Texas	city	2013	5506
Brady 	Texas	city	2014	5462
Brady 	Texas	city	2015	5549
Breckenridge 	Texas	city	2010	5765
Breckenridge 	Texas	city	2011	5702
Breckenridge 	Texas	city	2012	5655
Breckenridge 	Texas	city	2013	5518
Breckenridge 	Texas	city	2014	5556
Breckenridge 	Texas	city	2015	5590
Brenham 	Texas	city	2010	15818
Brenham 	Texas	city	2011	16091
Brenham 	Texas	city	2012	16008
Brenham 	Texas	city	2013	16214
Brenham 	Texas	city	2014	16342
Brenham 	Texas	city	2015	16579
Bridge City 	Texas	city	2010	7851
Bridge City 	Texas	city	2011	7900
Bridge City 	Texas	city	2012	7908
Bridge City 	Texas	city	2013	7894
Bridge City 	Texas	city	2014	7932
Bridge City 	Texas	city	2015	7941
Bridgeport 	Texas	city	2010	5973
Bridgeport 	Texas	city	2011	6045
Bridgeport 	Texas	city	2012	6087
Bridgeport 	Texas	city	2013	6155
Bridgeport 	Texas	city	2014	6276
Bridgeport 	Texas	city	2015	6381
Brookshire 	Texas	city	2015	5120
Brownfield 	Texas	city	2010	9665
Brownfield 	Texas	city	2011	9678
Brownfield 	Texas	city	2012	9626
Brownfield 	Texas	city	2013	9676
Brownfield 	Texas	city	2014	9763
Brownfield 	Texas	city	2015	9736
Brownwood 	Texas	city	2010	19273
Brownwood 	Texas	city	2011	19149
Brownwood 	Texas	city	2012	19018
Brownwood 	Texas	city	2013	18974
Brownwood 	Texas	city	2014	18949
Brownwood 	Texas	city	2015	19031
Buda 	Texas	city	2010	7556
Buda 	Texas	city	2011	8645
Buda 	Texas	city	2012	9372
Buda 	Texas	city	2013	10149
Buda 	Texas	city	2014	11442
Buda 	Texas	city	2015	13705
Burkburnett 	Texas	city	2010	10822
Burkburnett 	Texas	city	2011	10750
Burkburnett 	Texas	city	2012	10834
Burkburnett 	Texas	city	2013	11025
Burkburnett 	Texas	city	2014	11154
Burkburnett 	Texas	city	2015	11043
Burleson 	Texas	city	2010	36885
Burleson 	Texas	city	2011	38297
Burleson 	Texas	city	2012	38981
Burleson 	Texas	city	2013	40590
Burleson 	Texas	city	2014	41771
Burleson 	Texas	city	2015	43625
Burnet 	Texas	city	2010	5999
Burnet 	Texas	city	2011	6039
Burnet 	Texas	city	2012	6056
Burnet 	Texas	city	2013	6080
Burnet 	Texas	city	2014	6117
Burnet 	Texas	city	2015	6239
Cameron 	Texas	city	2010	5537
Cameron 	Texas	city	2011	5530
Cameron 	Texas	city	2012	5422
Cameron 	Texas	city	2013	5428
Cameron 	Texas	city	2014	5395
Cameron 	Texas	city	2015	5460
Canyon 	Texas	city	2010	13368
Canyon 	Texas	city	2011	13675
Canyon 	Texas	city	2012	13811
Canyon 	Texas	city	2013	14185
Canyon 	Texas	city	2014	14714
Canyon 	Texas	city	2015	14887
Carrizo Springs 	Texas	city	2010	5390
Carrizo Springs 	Texas	city	2011	5427
Carrizo Springs 	Texas	city	2012	5629
Carrizo Springs 	Texas	city	2013	5838
Carrizo Springs 	Texas	city	2014	5906
Carrizo Springs 	Texas	city	2015	5898
Carthage 	Texas	city	2010	6777
Carthage 	Texas	city	2011	6867
Carthage 	Texas	city	2012	6872
Carthage 	Texas	city	2013	6842
Carthage 	Texas	city	2014	6857
Carthage 	Texas	city	2015	6844
Cedar Hill 	Texas	city	2010	45125
Cedar Hill 	Texas	city	2011	45850
Cedar Hill 	Texas	city	2012	46475
Cedar Hill 	Texas	city	2013	46728
Cedar Hill 	Texas	city	2014	48125
Cedar Hill 	Texas	city	2015	48507
Celina 	Texas	city	2010	6066
Celina 	Texas	city	2011	6329
Celina 	Texas	city	2012	6560
Celina 	Texas	city	2013	6804
Celina 	Texas	city	2014	7092
Celina 	Texas	city	2015	7697
Center 	Texas	city	2010	5179
Center 	Texas	city	2011	5244
Center 	Texas	city	2012	5300
Center 	Texas	city	2013	5288
Center 	Texas	city	2014	5229
Center 	Texas	city	2015	5211
Childress 	Texas	city	2010	6125
Childress 	Texas	city	2011	6067
Childress 	Texas	city	2012	6079
Childress 	Texas	city	2013	6059
Childress 	Texas	city	2014	6085
Childress 	Texas	city	2015	6101
Cibolo 	Texas	city	2010	20472
Cibolo 	Texas	city	2011	21536
Cibolo 	Texas	city	2012	22559
Cibolo 	Texas	city	2013	23890
Cibolo 	Texas	city	2014	25310
Cibolo 	Texas	city	2015	26637
Cleburne 	Texas	city	2010	29779
Cleburne 	Texas	city	2011	29622
Cleburne 	Texas	city	2012	29769
Cleburne 	Texas	city	2013	29627
Cleburne 	Texas	city	2014	29793
Cleburne 	Texas	city	2015	30020
Cleveland 	Texas	city	2010	7686
Cleveland 	Texas	city	2011	7663
Cleveland 	Texas	city	2012	7670
Cleveland 	Texas	city	2013	7692
Cleveland 	Texas	city	2014	7750
Cleveland 	Texas	city	2015	7858
Clute 	Texas	city	2010	11216
Clute 	Texas	city	2011	11213
Clute 	Texas	city	2012	11269
Clute 	Texas	city	2013	11269
Clute 	Texas	city	2014	11405
Clute 	Texas	city	2015	11444
Colleyville 	Texas	city	2010	22904
Colleyville 	Texas	city	2011	23338
Colleyville 	Texas	city	2012	23956
Colleyville 	Texas	city	2013	24502
Colleyville 	Texas	city	2014	25011
Colleyville 	Texas	city	2015	25487
Commerce 	Texas	city	2010	8091
Commerce 	Texas	city	2011	8193
Commerce 	Texas	city	2012	8287
Commerce 	Texas	city	2013	8542
Commerce 	Texas	city	2014	8836
Commerce 	Texas	city	2015	8892
Converse 	Texas	city	2010	18408
Converse 	Texas	city	2011	19076
Converse 	Texas	city	2012	19764
Converse 	Texas	city	2013	20363
Converse 	Texas	city	2014	21093
Converse 	Texas	city	2015	21987
Coppell 	Texas	city	2010	38770
Coppell 	Texas	city	2011	39463
Coppell 	Texas	city	2012	40077
Coppell 	Texas	city	2013	40394
Coppell 	Texas	city	2014	40752
Coppell 	Texas	city	2015	41159
Copperas Cove 	Texas	city	2010	32320
Copperas Cove 	Texas	city	2011	33057
Copperas Cove 	Texas	city	2012	33373
Copperas Cove 	Texas	city	2013	33336
Copperas Cove 	Texas	city	2014	33007
Copperas Cove 	Texas	city	2015	33081
Corinth 	Texas	city	2010	19814
Corinth 	Texas	city	2011	20185
Corinth 	Texas	city	2012	20449
Corinth 	Texas	city	2013	20611
Corinth 	Texas	city	2014	20835
Corinth 	Texas	city	2015	20998
Corsicana 	Texas	city	2010	23842
Corsicana 	Texas	city	2011	24050
Corsicana 	Texas	city	2012	23992
Corsicana 	Texas	city	2013	23901
Corsicana 	Texas	city	2014	23829
Corsicana 	Texas	city	2015	23952
Crockett 	Texas	city	2010	6936
Crockett 	Texas	city	2011	6762
Crockett 	Texas	city	2012	6683
Crockett 	Texas	city	2013	6566
Crockett 	Texas	city	2014	6541
Crockett 	Texas	city	2015	6554
Crowley 	Texas	city	2010	12928
Crowley 	Texas	city	2011	13335
Crowley 	Texas	city	2012	13603
Crowley 	Texas	city	2013	14136
Crowley 	Texas	city	2014	14582
Crowley 	Texas	city	2015	14853
Crystal City 	Texas	city	2010	7156
Crystal City 	Texas	city	2011	7225
Crystal City 	Texas	city	2012	7301
Crystal City 	Texas	city	2013	7419
Crystal City 	Texas	city	2014	7452
Crystal City 	Texas	city	2015	7496
Cuero 	Texas	city	2010	6863
Cuero 	Texas	city	2011	6944
Cuero 	Texas	city	2012	6994
Cuero 	Texas	city	2013	6989
Cuero 	Texas	city	2014	7068
Cuero 	Texas	city	2015	7115
Dalhart 	Texas	city	2010	7960
Dalhart 	Texas	city	2011	8080
Dalhart 	Texas	city	2012	8220
Dalhart 	Texas	city	2013	8220
Dalhart 	Texas	city	2014	8307
Dalhart 	Texas	city	2015	8370
Dayton 	Texas	city	2010	7268
Dayton 	Texas	city	2011	7303
Dayton 	Texas	city	2012	7333
Dayton 	Texas	city	2013	7384
Dayton 	Texas	city	2014	7468
Dayton 	Texas	city	2015	7575
Decatur 	Texas	city	2010	6044
Decatur 	Texas	city	2011	6159
Decatur 	Texas	city	2012	6180
Decatur 	Texas	city	2013	6252
Decatur 	Texas	city	2014	6397
Decatur 	Texas	city	2015	6521
Deer Park 	Texas	city	2010	32112
Deer Park 	Texas	city	2011	32590
Deer Park 	Texas	city	2012	33064
Deer Park 	Texas	city	2013	33349
Deer Park 	Texas	city	2014	33754
Deer Park 	Texas	city	2015	33806
Del Rio 	Texas	city	2010	36033
Del Rio 	Texas	city	2011	36064
Del Rio 	Texas	city	2012	36065
Del Rio 	Texas	city	2013	36185
Del Rio 	Texas	city	2014	36112
Del Rio 	Texas	city	2015	36153
Denison 	Texas	city	2010	22720
Denison 	Texas	city	2011	22599
Denison 	Texas	city	2012	22699
Denison 	Texas	city	2013	22809
Denison 	Texas	city	2014	22897
Denison 	Texas	city	2015	23150
DeSoto 	Texas	city	2010	49326
Diboll 	Texas	city	2010	5408
Diboll 	Texas	city	2011	5420
Diboll 	Texas	city	2012	5330
Diboll 	Texas	city	2013	5383
Diboll 	Texas	city	2014	5375
Diboll 	Texas	city	2015	5400
Dickinson 	Texas	city	2010	18756
Dickinson 	Texas	city	2011	18835
Dickinson 	Texas	city	2012	19118
Dickinson 	Texas	city	2013	19334
Dickinson 	Texas	city	2014	19605
Dickinson 	Texas	city	2015	19895
Donna 	Texas	city	2010	15800
Donna 	Texas	city	2011	15998
Donna 	Texas	city	2012	16171
Donna 	Texas	city	2013	16303
Donna 	Texas	city	2014	16439
Donna 	Texas	city	2015	16523
Dumas 	Texas	city	2010	14756
Dumas 	Texas	city	2011	14838
Dumas 	Texas	city	2012	15077
Dumas 	Texas	city	2013	15035
Dumas 	Texas	city	2014	15031
Dumas 	Texas	city	2015	15001
Duncanville 	Texas	city	2010	38607
Duncanville 	Texas	city	2011	39035
Duncanville 	Texas	city	2012	39559
Duncanville 	Texas	city	2013	39662
Duncanville 	Texas	city	2014	39738
Duncanville 	Texas	city	2015	39826
Eagle Pass 	Texas	city	2010	26426
Eagle Pass 	Texas	city	2011	27116
Eagle Pass 	Texas	city	2012	27532
Eagle Pass 	Texas	city	2013	28012
Eagle Pass 	Texas	city	2014	28406
Eagle Pass 	Texas	city	2015	28765
Edna 	Texas	city	2010	5489
Edna 	Texas	city	2011	5487
Edna 	Texas	city	2012	5575
Edna 	Texas	city	2013	5705
Edna 	Texas	city	2014	5748
Edna 	Texas	city	2015	5792
El Campo 	Texas	city	2010	11606
El Campo 	Texas	city	2011	11562
El Campo 	Texas	city	2012	11484
El Campo 	Texas	city	2013	11494
El Campo 	Texas	city	2014	11570
El Campo 	Texas	city	2015	11604
Elgin 	Texas	city	2010	8149
Elgin 	Texas	city	2011	8314
Elgin 	Texas	city	2012	8330
Elgin 	Texas	city	2013	8421
Elgin 	Texas	city	2014	8634
Elgin 	Texas	city	2015	9039
Elsa 	Texas	city	2010	5679
Elsa 	Texas	city	2011	6060
Elsa 	Texas	city	2012	6288
Elsa 	Texas	city	2013	6580
Elsa 	Texas	city	2014	6621
Elsa 	Texas	city	2015	6647
Ennis 	Texas	city	2010	18571
Ennis 	Texas	city	2011	18660
Ennis 	Texas	city	2012	18647
Ennis 	Texas	city	2013	18701
Ennis 	Texas	city	2014	18795
Ennis 	Texas	city	2015	19007
Everman 	Texas	city	2010	6121
Everman 	Texas	city	2011	6180
Everman 	Texas	city	2012	6243
Everman 	Texas	city	2013	6278
Everman 	Texas	city	2014	6317
Everman 	Texas	city	2015	6352
Fair Oaks Ranch 	Texas	city	2010	6016
Fair Oaks Ranch 	Texas	city	2011	6167
Fair Oaks Ranch 	Texas	city	2012	6337
Fair Oaks Ranch 	Texas	city	2013	6570
Fair Oaks Ranch 	Texas	city	2014	6931
Fair Oaks Ranch 	Texas	city	2015	7407
Fairview 	Texas	town	2010	7307
Fairview 	Texas	town	2011	7627
Fairview 	Texas	town	2012	7936
Fairview 	Texas	town	2013	8185
Fairview 	Texas	town	2014	8368
Fairview 	Texas	town	2015	8438
Farmers Branch 	Texas	city	2010	28662
Farmers Branch 	Texas	city	2011	28977
Farmers Branch 	Texas	city	2012	29405
Farmers Branch 	Texas	city	2013	31720
Farmers Branch 	Texas	city	2014	32579
Farmers Branch 	Texas	city	2015	32689
Fate 	Texas	city	2010	6727
Fate 	Texas	city	2011	7322
Fate 	Texas	city	2012	7668
Fate 	Texas	city	2013	8274
Fate 	Texas	city	2014	8956
Fate 	Texas	city	2015	9847
Floresville 	Texas	city	2010	6491
Floresville 	Texas	city	2011	6645
Floresville 	Texas	city	2012	6798
Floresville 	Texas	city	2013	7002
Floresville 	Texas	city	2014	7156
Floresville 	Texas	city	2015	7321
Forest Hill 	Texas	city	2010	12378
Forest Hill 	Texas	city	2011	12503
Forest Hill 	Texas	city	2012	12635
Forest Hill 	Texas	city	2013	12721
Forest Hill 	Texas	city	2014	12800
Forest Hill 	Texas	city	2015	12881
Forney 	Texas	city	2010	14761
Forney 	Texas	city	2011	15369
Forney 	Texas	city	2012	15908
Forney 	Texas	city	2013	16618
Forney 	Texas	city	2014	17598
Forney 	Texas	city	2015	18418
Fort Stockton 	Texas	city	2010	8301
Fort Stockton 	Texas	city	2011	8359
Fort Stockton 	Texas	city	2012	8310
Fort Stockton 	Texas	city	2013	8380
Fort Stockton 	Texas	city	2014	8485
Fort Stockton 	Texas	city	2015	8649
Fredericksburg 	Texas	city	2010	10556
Fredericksburg 	Texas	city	2011	10629
Fredericksburg 	Texas	city	2012	10706
Fredericksburg 	Texas	city	2013	10775
Fredericksburg 	Texas	city	2014	10876
Fredericksburg 	Texas	city	2015	11094
Freeport 	Texas	city	2010	12050
Freeport 	Texas	city	2011	12061
Freeport 	Texas	city	2012	12086
Freeport 	Texas	city	2013	12096
Freeport 	Texas	city	2014	12181
Freeport 	Texas	city	2015	12154
Friendswood 	Texas	city	2010	35925
Friendswood 	Texas	city	2011	36307
Friendswood 	Texas	city	2012	36934
Friendswood 	Texas	city	2013	37603
Friendswood 	Texas	city	2014	38232
Friendswood 	Texas	city	2015	38800
Fulshear 	Texas	city	2015	5886
Gainesville 	Texas	city	2010	16011
Gainesville 	Texas	city	2011	16002
Gainesville 	Texas	city	2012	16140
Gainesville 	Texas	city	2013	16034
Gainesville 	Texas	city	2014	16139
Gainesville 	Texas	city	2015	16292
Galena Park 	Texas	city	2010	10932
Galena Park 	Texas	city	2011	11022
Galena Park 	Texas	city	2012	11113
Galena Park 	Texas	city	2013	11156
Galena Park 	Texas	city	2014	11190
Galena Park 	Texas	city	2015	11162
Galveston 	Texas	city	2010	47820
Galveston 	Texas	city	2011	47650
Galveston 	Texas	city	2012	48356
Galveston 	Texas	city	2013	49021
Galveston 	Texas	city	2014	49669
Gatesville 	Texas	city	2010	15762
Gatesville 	Texas	city	2011	15968
Gatesville 	Texas	city	2012	15918
Gatesville 	Texas	city	2013	15738
Gatesville 	Texas	city	2014	15715
Gatesville 	Texas	city	2015	15724
Georgetown 	Texas	city	2010	48004
Giddings 	Texas	city	2014	5001
Giddings 	Texas	city	2015	5064
Gilmer 	Texas	city	2012	5055
Gilmer 	Texas	city	2013	5082
Gilmer 	Texas	city	2014	5146
Gilmer 	Texas	city	2015	5187
Gladewater 	Texas	city	2010	6456
Gladewater 	Texas	city	2011	6493
Gladewater 	Texas	city	2012	6486
Gladewater 	Texas	city	2013	6428
Gladewater 	Texas	city	2014	6405
Gladewater 	Texas	city	2015	6432
Glenn Heights 	Texas	city	2010	11350
Glenn Heights 	Texas	city	2011	11534
Glenn Heights 	Texas	city	2012	11717
Glenn Heights 	Texas	city	2013	11817
Glenn Heights 	Texas	city	2014	11923
Glenn Heights 	Texas	city	2015	12042
Gonzales 	Texas	city	2010	7230
Gonzales 	Texas	city	2011	7213
Gonzales 	Texas	city	2012	7274
Gonzales 	Texas	city	2013	7353
Gonzales 	Texas	city	2014	7447
Gonzales 	Texas	city	2015	7544
Graham 	Texas	city	2010	8905
Graham 	Texas	city	2011	8823
Graham 	Texas	city	2012	8796
Graham 	Texas	city	2013	8849
Graham 	Texas	city	2014	8873
Graham 	Texas	city	2015	8865
Granbury 	Texas	city	2010	8034
Granbury 	Texas	city	2011	8157
Granbury 	Texas	city	2012	8467
Granbury 	Texas	city	2013	8732
Granbury 	Texas	city	2014	9023
Granbury 	Texas	city	2015	9386
Granite Shoals 	Texas	city	2015	5071
Grapevine 	Texas	city	2010	46610
Grapevine 	Texas	city	2011	47138
Grapevine 	Texas	city	2012	48452
Greenville 	Texas	city	2010	25661
Greenville 	Texas	city	2011	25808
Greenville 	Texas	city	2012	25936
Greenville 	Texas	city	2013	25911
Greenville 	Texas	city	2014	26214
Greenville 	Texas	city	2015	26515
Groves 	Texas	city	2010	16107
Groves 	Texas	city	2011	16026
Groves 	Texas	city	2012	15856
Groves 	Texas	city	2013	15834
Groves 	Texas	city	2014	15761
Groves 	Texas	city	2015	15750
Gun Barrel City 	Texas	city	2010	5682
Gun Barrel City 	Texas	city	2011	5718
Gun Barrel City 	Texas	city	2012	5750
Gun Barrel City 	Texas	city	2013	5891
Gun Barrel City 	Texas	city	2014	5955
Gun Barrel City 	Texas	city	2015	5985
Haltom City 	Texas	city	2010	42486
Haltom City 	Texas	city	2011	42914
Haltom City 	Texas	city	2012	43398
Haltom City 	Texas	city	2013	43669
Haltom City 	Texas	city	2014	43931
Haltom City 	Texas	city	2015	44206
Harker Heights 	Texas	city	2010	26956
Harker Heights 	Texas	city	2011	27264
Harker Heights 	Texas	city	2012	27829
Harker Heights 	Texas	city	2013	28236
Harker Heights 	Texas	city	2014	28533
Harker Heights 	Texas	city	2015	29142
Heath 	Texas	city	2010	7327
Heath 	Texas	city	2011	7439
Heath 	Texas	city	2012	7610
Heath 	Texas	city	2013	7738
Heath 	Texas	city	2014	7983
Heath 	Texas	city	2015	8211
Helotes 	Texas	city	2010	7384
Helotes 	Texas	city	2011	7647
Helotes 	Texas	city	2012	7894
Helotes 	Texas	city	2013	8115
Helotes 	Texas	city	2014	8377
Helotes 	Texas	city	2015	8591
Hempstead 	Texas	city	2010	5815
Hempstead 	Texas	city	2011	5974
Hempstead 	Texas	city	2012	6075
Hempstead 	Texas	city	2013	6336
Hempstead 	Texas	city	2014	6679
Hempstead 	Texas	city	2015	7110
Henderson 	Texas	city	2010	13720
Henderson 	Texas	city	2011	13772
Henderson 	Texas	city	2012	13826
Henderson 	Texas	city	2013	13700
Henderson 	Texas	city	2014	13601
Henderson 	Texas	city	2015	13529
Hereford 	Texas	city	2010	15427
Hereford 	Texas	city	2011	15455
Hereford 	Texas	city	2012	15363
Hereford 	Texas	city	2013	15232
Hereford 	Texas	city	2014	15220
Hereford 	Texas	city	2015	15021
Hewitt 	Texas	city	2010	13612
Hewitt 	Texas	city	2011	13785
Hewitt 	Texas	city	2012	13903
Hewitt 	Texas	city	2013	14056
Hewitt 	Texas	city	2014	14178
Hewitt 	Texas	city	2015	14252
Hidalgo 	Texas	city	2010	12596
Hidalgo 	Texas	city	2011	12853
Hidalgo 	Texas	city	2012	13074
Hidalgo 	Texas	city	2013	13285
Hidalgo 	Texas	city	2014	13505
Hidalgo 	Texas	city	2015	13709
Highland Park 	Texas	town	2010	8582
Highland Park 	Texas	town	2011	8692
Highland Park 	Texas	town	2012	8830
Highland Park 	Texas	town	2013	8887
Highland Park 	Texas	town	2014	8955
Highland Park 	Texas	town	2015	9189
Highland Village 	Texas	city	2010	15149
Highland Village 	Texas	city	2011	15409
Highland Village 	Texas	city	2012	15634
Highland Village 	Texas	city	2013	15769
Highland Village 	Texas	city	2014	16023
Highland Village 	Texas	city	2015	16149
Hillsboro 	Texas	city	2010	8443
Hillsboro 	Texas	city	2011	8423
Hillsboro 	Texas	city	2012	8407
Hillsboro 	Texas	city	2013	8354
Hillsboro 	Texas	city	2014	8311
Hillsboro 	Texas	city	2015	8321
Hitchcock 	Texas	city	2010	6996
Hitchcock 	Texas	city	2011	7028
Hitchcock 	Texas	city	2012	7197
Hitchcock 	Texas	city	2013	7322
Hitchcock 	Texas	city	2014	7444
Hitchcock 	Texas	city	2015	7621
Hondo 	Texas	city	2010	8830
Hondo 	Texas	city	2011	8867
Hondo 	Texas	city	2012	8920
Hondo 	Texas	city	2013	8980
Hondo 	Texas	city	2014	9051
Hondo 	Texas	city	2015	9119
Horizon City 	Texas	city	2010	16916
Horizon City 	Texas	city	2011	18252
Horizon City 	Texas	city	2012	18853
Horizon City 	Texas	city	2013	19088
Horizon City 	Texas	city	2014	19376
Horizon City 	Texas	city	2015	19288
Humble 	Texas	city	2010	15151
Humble 	Texas	city	2011	15285
Humble 	Texas	city	2012	15483
Humble 	Texas	city	2013	15557
Humble 	Texas	city	2014	15634
Humble 	Texas	city	2015	15665
Huntsville 	Texas	city	2010	38755
Huntsville 	Texas	city	2011	39571
Huntsville 	Texas	city	2012	39603
Huntsville 	Texas	city	2013	40168
Huntsville 	Texas	city	2014	40370
Huntsville 	Texas	city	2015	40938
Hurst 	Texas	city	2010	37411
Hurst 	Texas	city	2011	37798
Hurst 	Texas	city	2012	38202
Hurst 	Texas	city	2013	38500
Hurst 	Texas	city	2014	38753
Hurst 	Texas	city	2015	39016
Hutchins 	Texas	city	2010	5343
Hutchins 	Texas	city	2011	5638
Hutchins 	Texas	city	2012	5562
Hutchins 	Texas	city	2013	5665
Hutchins 	Texas	city	2014	5720
Hutchins 	Texas	city	2015	5727
Hutto 	Texas	city	2010	16720
Hutto 	Texas	city	2011	17811
Hutto 	Texas	city	2012	18798
Hutto 	Texas	city	2013	19739
Hutto 	Texas	city	2014	21180
Hutto 	Texas	city	2015	22722
Ingleside 	Texas	city	2010	9334
Ingleside 	Texas	city	2011	9323
Ingleside 	Texas	city	2012	9453
Ingleside 	Texas	city	2013	9563
Ingleside 	Texas	city	2014	9642
Ingleside 	Texas	city	2015	9695
Iowa Park 	Texas	city	2010	6376
Iowa Park 	Texas	city	2011	6315
Iowa Park 	Texas	city	2012	6392
Iowa Park 	Texas	city	2013	6413
Iowa Park 	Texas	city	2014	6407
Iowa Park 	Texas	city	2015	6344
Jacinto City 	Texas	city	2010	10568
Jacinto City 	Texas	city	2011	10650
Jacinto City 	Texas	city	2012	10751
Jacinto City 	Texas	city	2013	10789
Jacinto City 	Texas	city	2014	10821
Jacinto City 	Texas	city	2015	10782
Jacksonville 	Texas	city	2010	14560
Jacksonville 	Texas	city	2011	14598
Jacksonville 	Texas	city	2012	14769
Jacksonville 	Texas	city	2013	14725
Jacksonville 	Texas	city	2014	14765
Jacksonville 	Texas	city	2015	14884
Jasper 	Texas	city	2010	7629
Jasper 	Texas	city	2011	7791
Jasper 	Texas	city	2012	7709
Jasper 	Texas	city	2013	7673
Jasper 	Texas	city	2014	7640
Jasper 	Texas	city	2015	7619
Jersey Village 	Texas	city	2010	7636
Jersey Village 	Texas	city	2011	7718
Jersey Village 	Texas	city	2012	7805
Jersey Village 	Texas	city	2013	7882
Jersey Village 	Texas	city	2014	7915
